"lkcode" "lknum" "spp" "len" "wt"
"MAN78" 55 "LMB" 11.1 0.78
"MAN78" 55 "LMB" 12.8 0.95
"MAN78" 55 "LMB" 13.2 1.24
"MAN78" 55 "LMB" 14 1.36
"MAN78" 55 "LMB" 14.3 1.65
"MAN78" 55 "LMB" 14.8 1.94
"MAN78" 55 "LMB" 15.2 2.1
"MAN78" 55 "LMB" 17 2.77
"MAN78" 55 "LMB" 17.7 3.62
"MAN78" 55 "LMB" 9 0.33
"MAN78" 55 "LMB" 10.2 0.52
"MAR50" 56 "LMB" 10.6 0.5
"MAR50" 56 "LMB" 10.6 0.5
"MAR50" 56 "LMB" 11 0.59
"MAR50" 56 "LMB" 11.6 0.7
"MAR50" 56 "LMB" 12.1 0.82
"MAR50" 56 "LMB" 13 0.9
"MAR50" 56 "LMB" 13.1 1.17
"MAR50" 56 "LMB" 13.2 0.91
"MAR50" 56 "LMB" 13.3 1.04
"MAR50" 56 "LMB" 13.3 1.17
"MAR50" 56 "LMB" 13.6 1.35
"MAR50" 56 "LMB" 13.8 1.36
"MAR50" 56 "LMB" 14.3 1.28
"MAR50" 56 "LMB" 14.5 0.48
"MAR50" 56 "LMB" 14.5 1.44
"MAR50" 56 "LMB" 14.5 1.49
"MAR50" 56 "LMB" 15 1.94
"MAR50" 56 "LMB" 15.1 1.97
"MAR50" 56 "LMB" 15.2 1.61
"MAR50" 56 "LMB" 15.5 1.97
"MAR50" 56 "LMB" 16.1 2.32
"MAR50" 56 "LMB" 16.4 2.54
"MAR50" 56 "LMB" 12.4 0.96
"MAR50" 56 "LMB" 13 1.18
"MCP85" 57 "LMB" 13.4 1.21
"MCP85" 57 "LMB" 14.8 1.61
"MCP85" 57 "LMB" 15.5 2.3
"MCP85" 57 "LMB" 16 2.19
"MCP85" 57 "LMB" 16 2.31
"MCP85" 57 "LMB" 16.5 2.38
"MCP85" 57 "LMB" 16.5 2.61
"MCP85" 57 "LMB" 17.2 2.51
"MCP85" 57 "LMB" 7.5 0.24
"MCP85" 57 "LMB" 8 0.26
"MEA01" 58 "LMB" 8.1 0.27
"MEA01" 58 "LMB" 8.2 0.28
"MEA01" 58 "LMB" 8.4 0.29
"MEA01" 58 "LMB" 8.4 0.3
"MEA01" 58 "LMB" 8.6 0.34
"MEA01" 58 "LMB" 8.8 0.32
"MEA01" 58 "LMB" 11.2 0.72
"MEA01" 58 "LMB" 11.3 0.69
"MEA01" 58 "LMB" 11.5 0.73
"MEA01" 58 "LMB" 11.5 0.79
"MEA01" 58 "LMB" 11.5 0.83
"MEA01" 58 "LMB" 11.5 0.84
"MEA01" 58 "LMB" 11.8 0.78
"MEA01" 58 "LMB" 11.9 0.89
"MEA01" 58 "LMB" 12 0.88
"MEA01" 58 "LMB" 12 0.93
"MEA01" 58 "LMB" 12.1 0.88
"MEA01" 58 "LMB" 12.3 0.93
"MEA01" 58 "LMB" 12.4 1.06
"MEA01" 58 "LMB" 12.5 0.96
"MEA01" 58 "LMB" 12.6 1.09
"MEA01" 58 "LMB" 13 1.18
"MEA01" 58 "LMB" 13.2 1.15
"MEA01" 58 "LMB" 13.3 1.15
"MEA01" 58 "LMB" 13.3 1.21
"MEA01" 58 "LMB" 13.6 1.3
"MEA01" 58 "LMB" 13.7 1.1
"MEA01" 58 "LMB" 13.8 1.35
"MEA01" 58 "LMB" 13.9 1.26
"MEA01" 58 "LMB" 14 1.18
"MEA01" 58 "LMB" 14.1 1.47
"MEA01" 58 "LMB" 14.2 1.34
"MEA01" 58 "LMB" 14.2 1.48
"MEA01" 58 "LMB" 14.2 1.49
"MEA01" 58 "LMB" 14.3 1.53
"MEA01" 58 "LMB" 14.4 1.44
"MEA01" 58 "LMB" 14.5 1.47
"MEA01" 58 "LMB" 14.6 1.47
"MEA01" 58 "LMB" 14.6 1.49
"MEA01" 58 "LMB" 14.7 1.5
"MEA01" 58 "LMB" 14.7 1.55
"MEA01" 58 "LMB" 14.9 1.53
"MEA01" 58 "LMB" 14.9 1.66
"MEA01" 58 "LMB" 14.9 1.85
"MEA01" 58 "LMB" 15 1.62
"MEA01" 58 "LMB" 15.2 1.53
"MEA01" 58 "LMB" 15.3 1.73
"MEA01" 58 "LMB" 15.3 1.8
"MEA01" 58 "LMB" 16.5 2.27
"MEA01" 58 "LMB" 16.9 2.33
"MEA01" 58 "LMB" 17.3 2.52
"MEA01" 58 "LMB" 17.5 2.55
"MEA01" 58 "LMB" 17.7 1.24
"MEA01" 58 "LMB" 18.1 2.58
"MEA01" 58 "LMB" 18.2 2.71
"MEA01" 58 "LMB" 18.8 2.52
"MEA01" 58 "LMB" 19.3 3.71
"MEA01" 58 "LMB" 20.8 3.77
"MEA01" 58 "LMB" 22 4.53
"MEA01" 58 "LMB" 4.3 0.03
"MEA01" 58 "LMB" 4.7 0.04
"MIA68" 59 "LMB" 7.1 0.15
"MIA68" 59 "LMB" 7.3 0.17
"MIA68" 59 "LMB" 7.5 0.16
"MIA68" 59 "LMB" 7.6 0.22
"MIA68" 59 "LMB" 7.7 0.2
"MIA68" 59 "LMB" 7.9 0.3
"MIA68" 59 "LMB" 8 0.16
"MIA68" 59 "LMB" 8.1 0.26
"MIA68" 59 "LMB" 8.3 0.22
"MIA68" 59 "LMB" 8.3 0.24
"MIA68" 59 "LMB" 8.3 0.26
"MIA68" 59 "LMB" 8.3 0.17
"MIA68" 59 "LMB" 8.3 0.22
"MIA68" 59 "LMB" 8.5 0.22
"MIA68" 59 "LMB" 8.7 0.24
"MIA68" 59 "LMB" 8.7 0.29
"MIA68" 59 "LMB" 8.9 0.3
"MIA68" 59 "LMB" 8.9 0.57
"MIA68" 59 "LMB" 9 0.35
"MIA68" 59 "LMB" 9.1 0.28
"MIA68" 59 "LMB" 9.1 0.32
"MIA68" 59 "LMB" 9.1 0.33
"MIA68" 59 "LMB" 9.1 0.36
"MIA68" 59 "LMB" 9.5 0.41
"MIA68" 59 "LMB" 9.6 0.42
"MIA68" 59 "LMB" 10.3 0.4
"MIA68" 59 "LMB" 10.4 0.46
"MIA68" 59 "LMB" 10.4 0.5
"MIA68" 59 "LMB" 10.4 0.7
"MIA68" 59 "LMB" 10.5 0.52
"MIA68" 59 "LMB" 10.7 0.57
"MIA68" 59 "LMB" 10.8 0.65
"MIA68" 59 "LMB" 10.8 0.64
"MIA68" 59 "LMB" 10.9 0.59
"MIA68" 59 "LMB" 10.9 0.61
"MIA68" 59 "LMB" 11 0.6
"MIA68" 59 "LMB" 11.1 0.59
"MIA68" 59 "LMB" 11.2 0.71
"MIA68" 59 "LMB" 11.2 0.72
"MIA68" 59 "LMB" 11.3 0.57
"MIA68" 59 "LMB" 11.3 0.76
"MIA68" 59 "LMB" 11.4 0.67
"MIA68" 59 "LMB" 11.5 0.73
"MIA68" 59 "LMB" 11.6 0.68
"MIA68" 59 "LMB" 11.6 0.72
"MIA68" 59 "LMB" 11.6 0.74
"MIA68" 59 "LMB" 11.7 0.78
"MIA68" 59 "LMB" 11.7 0.68
"MIA68" 59 "LMB" 11.8 0.71
"MIA68" 59 "LMB" 11.8 0.78
"MIA68" 59 "LMB" 11.9 0.78
"MIA68" 59 "LMB" 11.9 0.8
"MIA68" 59 "LMB" 12 0.77
"MIA68" 59 "LMB" 12 0.89
"MIA68" 59 "LMB" 12.1 0.59
"MIA68" 59 "LMB" 12.1 0.79
"MIA68" 59 "LMB" 12.1 0.88
"MIA68" 59 "LMB" 12.1 0.91
"MIA68" 59 "LMB" 12.2 1.02
"MIA68" 59 "LMB" 12.2 0.85
"MIA68" 59 "LMB" 12.2 0.72
"MIA68" 59 "LMB" 12.2 0.94
"MIA68" 59 "LMB" 12.4 0.83
"MIA68" 59 "LMB" 12.4 0.86
"MIA68" 59 "LMB" 12.6 0.9
"MIA68" 59 "LMB" 12.6 0.78
"MIA68" 59 "LMB" 12.8 0.98
"MIA68" 59 "LMB" 12.8 1.02
"MIA68" 59 "LMB" 12.8 1.04
"MIA68" 59 "LMB" 12.8 1.06
"MIA68" 59 "LMB" 12.8 1.16
"MIA68" 59 "LMB" 12.8 1
"MIA68" 59 "LMB" 12.9 1.01
"MIA68" 59 "LMB" 12.9 1.12
"MIA68" 59 "LMB" 13 1.02
"MIA68" 59 "LMB" 13 1.01
"MIA68" 59 "LMB" 13.1 1.07
"MIA68" 59 "LMB" 13.1 1.3
"MIA68" 59 "LMB" 13.5 1.08
"MIA68" 59 "LMB" 13.8 1.25
"MIA68" 59 "LMB" 14 1.18
"MIA68" 59 "LMB" 14.5 1.4
"MIA68" 59 "LMB" 14.7 1.08
"MIA68" 59 "LMB" 15.1 1.28
"MIA68" 59 "LMB" 15.2 1.43
"MIA68" 59 "LMB" 15.4 1.33
"MIA68" 59 "LMB" 15.8 2.08
"MIA68" 59 "LMB" 15.9 1.72
"MIA68" 59 "LMB" 16.5 1.81
"MIA68" 59 "LMB" 16.9 1.92
"MIA68" 59 "LMB" 17.6 1.61
"MIA68" 59 "LMB" 19.5 3.36
"MIA68" 59 "LMB" 20.3 3.46
"MIA68" 59 "LMB" 20.4 4.49
"MIA68" 59 "LMB" 9.2 0.4
"MIA68" 59 "LMB" 9.3 0.4
"MIC71" 60 "LMB" 10.4 0.45
"MIC71" 60 "LMB" 10.5 0.3
"MIC71" 60 "LMB" 11 0.65
"MIC71" 60 "LMB" 11.2 0.65
"MIC71" 60 "LMB" 11.4 0.7
"MIC71" 60 "LMB" 11.5 0.7
"MIC71" 60 "LMB" 11.6 0.75
"MIC71" 60 "LMB" 11.7 0.8
"MIC71" 60 "LMB" 11.9 0.7
"MIC71" 60 "LMB" 12.2 0.95
"MIC71" 60 "LMB" 12.4 0.65
"MIC71" 60 "LMB" 12.4 0.65
"MIC71" 60 "LMB" 12.6 0.95
"MIC71" 60 "LMB" 12.7 0.95
"MIC71" 60 "LMB" 12.8 1
"MIC71" 60 "LMB" 12.8 1.05
"MIC71" 60 "LMB" 12.8 1.05
"MIC71" 60 "LMB" 12.9 1.05
"MIC71" 60 "LMB" 13 0.45
"MIC71" 60 "LMB" 13.5 0.65
"MIC71" 60 "LMB" 13.5 0.85
"MIC71" 60 "LMB" 13.5 1.15
"MIC71" 60 "LMB" 13.5 1.2
"MIC71" 60 "LMB" 13.6 0.65
"MIC71" 60 "LMB" 13.7 1.15
"MIC71" 60 "LMB" 13.7 1.2
"MIC71" 60 "LMB" 14 1.15
"MIC71" 60 "LMB" 14 1.45
"MIC71" 60 "LMB" 14.4 1.65
"MIC71" 60 "LMB" 14.8 1.75
"MIC71" 60 "LMB" 15.1 1.7
"MIC71" 60 "LMB" 15.3 1.7
"MIC71" 60 "LMB" 16.1 2
"MIC71" 60 "LMB" 16.6 2.25
"MIC71" 60 "LMB" 17.1 2.7
"MIC71" 60 "LMB" 17.8 2.65
"MIC71" 60 "LMB" 17.9 2.4
"MIC71" 60 "LMB" 17.9 2.85
"MIC71" 60 "LMB" 18.6 3.05
"MIC71" 60 "LMB" 18.8 3.7
"MIC71" 60 "LMB" 18.9 3.7
"MIC71" 60 "LMB" 19.2 3.7
"MIC71" 60 "LMB" 19.7 4.6
"MIC71" 60 "LMB" 20.5 4.5
"MIC71" 60 "LMB" 21 5.3
"MIC71" 60 "LMB" 8 0.27
"MIC71" 60 "LMB" 8.1 0.27
"MIT07" 62 "LMB" 5.6 0.08
"MIT07" 62 "LMB" 6.6 0.13
"MIT07" 62 "LMB" 6.8 0.15
"MIT07" 62 "LMB" 6.9 0.14
"MIT07" 62 "LMB" 7.3 0.17
"MIT07" 62 "LMB" 8.1 0.24
"MIT07" 62 "LMB" 8.3 0.24
"MIT07" 62 "LMB" 8.5 0.25
"MIT07" 62 "LMB" 8.8 0.31
"MIT07" 62 "LMB" 8.8 0.33
"MIT07" 62 "LMB" 9.3 0.38
"MIT07" 62 "LMB" 9.4 0.39
"MIT07" 62 "LMB" 9.4 0.42
"MIT07" 62 "LMB" 9.8 0.44
"MIT07" 62 "LMB" 10.6 0.5
"MIT07" 62 "LMB" 11 0.62
"MIT07" 62 "LMB" 11 0.69
"MIT07" 62 "LMB" 11.2 0.68
"MIT07" 62 "LMB" 11.3 0.69
"MIT07" 62 "LMB" 11.3 0.74
"MIT07" 62 "LMB" 11.4 0.74
"MIT07" 62 "LMB" 11.4 0.75
"MIT07" 62 "LMB" 11.4 0.81
"MIT07" 62 "LMB" 11.6 0.71
"MIT07" 62 "LMB" 11.7 0.8
"MIT07" 62 "LMB" 11.7 0.82
"MIT07" 62 "LMB" 11.9 0.8
"MIT07" 62 "LMB" 12 0.88
"MIT07" 62 "LMB" 12.1 0.85
"MIT07" 62 "LMB" 12.1 0.85
"MIT07" 62 "LMB" 12.1 0.87
"MIT07" 62 "LMB" 12.4 0.93
"MIT07" 62 "LMB" 12.4 0.93
"MIT07" 62 "LMB" 12.6 1.03
"MIT07" 62 "LMB" 12.6 1.05
"MIT07" 62 "LMB" 12.6 1.05
"MIT07" 62 "LMB" 12.7 1.11
"MIT07" 62 "LMB" 13.1 1.09
"MIT07" 62 "LMB" 13.3 1.13
"MIT07" 62 "LMB" 13.4 1.4
"MIT07" 62 "LMB" 13.5 1.08
"MIT07" 62 "LMB" 13.9 1.41
"MIT07" 62 "LMB" 14.5 1.61
"MIT07" 62 "LMB" 14.9 1.57
"MIT07" 62 "LMB" 14.9 1.9
"MIT07" 62 "LMB" 15 2.05
"MIT07" 62 "LMB" 15.2 2
"MIT07" 62 "LMB" 15.2 2.01
"MIT07" 62 "LMB" 15.3 2.01
"MIT07" 62 "LMB" 15.5 2.1
"MIT07" 62 "LMB" 16.1 2.38
"MIT07" 62 "LMB" 16.1 2.47
"MIT07" 62 "LMB" 16.3 2.26
"MIT07" 62 "LMB" 16.6 2.33
"MIT07" 62 "LMB" 17.9 3.09
"MIT07" 62 "LMB" 7.1 0.2
"MIT07" 62 "LMB" 7.7 0.26
"MOO47" 63 "LMB" 8.1 0.31
"MOO47" 63 "LMB" 8.2 0.25
"MOO47" 63 "LMB" 8.4 0.31
"MOO47" 63 "LMB" 8.7 0.31
"MOO47" 63 "LMB" 9 0.39
"MOO47" 63 "LMB" 9.3 0.42
"MOO47" 63 "LMB" 9.6 0.42
"MOO47" 63 "LMB" 10.4 0.46
"MOO47" 63 "LMB" 10.4 0.57
"MOO47" 63 "LMB" 10.8 0.73
"MOO47" 63 "LMB" 11 0.68
"MOO47" 63 "LMB" 11.2 0.78
"MOO47" 63 "LMB" 11.3 0.78
"MOO47" 63 "LMB" 12 0.96
"MOO47" 63 "LMB" 12.2 1.05
"MOO47" 63 "LMB" 14 1.78
"MOO47" 63 "LMB" 14.6 1.95
"MOO47" 63 "LMB" 14.6 2.03
"MOO47" 63 "LMB" 14.7 2.06
"MOO47" 63 "LMB" 15 2.31
"MOO47" 63 "LMB" 15.1 2.13
"MOO47" 63 "LMB" 15.1 2.28
"MOO47" 63 "LMB" 15.5 2.53
"MOO47" 63 "LMB" 3.2 0.01
"MOO47" 63 "LMB" 3.3 0.01
"MTR01" 64 "LMB" 3.3 0.01
"MTR01" 64 "LMB" 3.3 0.01
"MTR01" 64 "LMB" 3.3 0.03
"MTR01" 64 "LMB" 3.4 0.01
"MTR01" 64 "LMB" 3.5 0.03
"MTR01" 64 "LMB" 3.5 0.03
"MTR01" 64 "LMB" 3.6 0.01
"MTR01" 64 "LMB" 3.6 0.02
"MTR01" 64 "LMB" 3.7 0.01
"MTR01" 64 "LMB" 3.8 0.02
"MTR01" 64 "LMB" 3.9 0.02
"MTR01" 64 "LMB" 4 0.01
"MTR01" 64 "LMB" 4 0.03
"MTR01" 64 "LMB" 4.1 0.01
"MTR01" 64 "LMB" 4.1 0.03
"MTR01" 64 "LMB" 4.1 0.03
"MTR01" 64 "LMB" 4.1 0.03
"MTR01" 64 "LMB" 4.1 0.03
"MTR01" 64 "LMB" 4.2 0.02
"MTR01" 64 "LMB" 4.2 0.02
"MTR01" 64 "LMB" 4.2 0.03
"MTR01" 64 "LMB" 4.2 0.04
"MTR01" 64 "LMB" 4.3 0.02
"MTR01" 64 "LMB" 4.3 0.03
"MTR01" 64 "LMB" 4.4 0.03
"MTR01" 64 "LMB" 4.4 0.03
"MTR01" 64 "LMB" 4.4 0.03
"MTR01" 64 "LMB" 4.5 0.03
"MTR01" 64 "LMB" 4.5 0.04
"MTR01" 64 "LMB" 4.6 0.04
"MTR01" 64 "LMB" 4.7 0.03
"MTR01" 64 "LMB" 4.7 0.05
"MTR01" 64 "LMB" 4.8 0.04
"MTR01" 64 "LMB" 4.9 0.04
"MTR01" 64 "LMB" 4.9 0.04
"MTR01" 64 "LMB" 4.9 0.05
"MTR01" 64 "LMB" 5 0.02
"MTR01" 64 "LMB" 5.1 0.05
"MTR01" 64 "LMB" 5.1 0.06
"MTR01" 64 "LMB" 5.2 0.06
"MTR01" 64 "LMB" 5.2 0.06
"MTR01" 64 "LMB" 5.3 0.05
"MTR01" 64 "LMB" 5.3 0.06
"MTR01" 64 "LMB" 5.3 0.06
"MTR01" 64 "LMB" 5.4 0.05
"MTR01" 64 "LMB" 5.4 0.06
"MTR01" 64 "LMB" 5.4 0.09
"MTR01" 64 "LMB" 5.5 0.1
"MTR01" 64 "LMB" 5.6 0.05
"MTR01" 64 "LMB" 5.9 0.04
"MTR01" 64 "LMB" 5.9 0.09
"MTR01" 64 "LMB" 6.2 0.08
"MTR01" 64 "LMB" 8 0.23
"MTR01" 64 "LMB" 8.4 0.24
"MTR01" 64 "LMB" 9.5 0.41
"MTR01" 64 "LMB" 10 0.48
"MTR01" 64 "LMB" 10.3 0.58
"MTR01" 64 "LMB" 10.7 0.58
"MTR01" 64 "LMB" 10.7 0.65
"MTR01" 64 "LMB" 14.1 1.29
"MTR01" 64 "LMB" 14.6 1.68
"MTR01" 64 "LMB" 8 0.29
"MTR01" 64 "LMB" 8.1 0.28
"NEL24" 65 "LMB" 8.1 0.29
"NEL24" 65 "LMB" 8.1 0.3
"NEL24" 65 "LMB" 8.2 0.29
"NEL24" 65 "LMB" 8.3 0.33
"NEL24" 65 "LMB" 8.4 0.38
"NEL24" 65 "LMB" 8.9 0.36
"NEL24" 65 "LMB" 9.3 0.45
"NEL24" 65 "LMB" 9.4 0.48
"NEL24" 65 "LMB" 9.5 0.41
"NEL24" 65 "LMB" 9.5 0.41
"NEL24" 65 "LMB" 9.5 0.43
"NEL24" 65 "LMB" 9.5 0.46
"NEL24" 65 "LMB" 9.6 0.39
"NEL24" 65 "LMB" 9.6 0.45
"NEL24" 65 "LMB" 9.6 0.46
"NEL24" 65 "LMB" 9.7 0.44
"NEL24" 65 "LMB" 9.7 0.5
"NEL24" 65 "LMB" 9.9 0.52
"NEL24" 65 "LMB" 10 0.5
"NEL24" 65 "LMB" 10.1 0.49
"NEL24" 65 "LMB" 10.1 0.51
"NEL24" 65 "LMB" 10.1 0.52
"NEL24" 65 "LMB" 10.1 0.53
"NEL24" 65 "LMB" 10.1 0.54
"NEL24" 65 "LMB" 10.2 0.53
"NEL24" 65 "LMB" 10.2 0.53
"NEL24" 65 "LMB" 10.2 0.53
"NEL24" 65 "LMB" 10.3 0.52
"NEL24" 65 "LMB" 10.3 0.53
"NEL24" 65 "LMB" 10.3 0.56
"NEL24" 65 "LMB" 10.3 0.58
"NEL24" 65 "LMB" 10.4 0.58
"NEL24" 65 "LMB" 10.4 0.58
"NEL24" 65 "LMB" 10.4 0.59
"NEL24" 65 "LMB" 10.5 0.61
"NEL24" 65 "LMB" 10.5 0.61
"NEL24" 65 "LMB" 10.5 0.63
"NEL24" 65 "LMB" 10.5 0.64
"NEL24" 65 "LMB" 10.6 0.57
"NEL24" 65 "LMB" 10.6 0.58
"NEL24" 65 "LMB" 10.6 0.64
"NEL24" 65 "LMB" 11 0.69
"NEL24" 65 "LMB" 11.1 0.69
"NEL24" 65 "LMB" 11.1 0.71
"NEL24" 65 "LMB" 11.2 0.73
"NEL24" 65 "LMB" 11.2 0.79
"NEL24" 65 "LMB" 11.5 0.66
"NEL24" 65 "LMB" 11.6 0.84
"NEL24" 65 "LMB" 11.7 0.84
"NEL24" 65 "LMB" 11.9 0.78
"NEL24" 65 "LMB" 11.9 0.84
"NEL24" 65 "LMB" 12.5 0.94
"NEL24" 65 "LMB" 12.6 0.99
"NEL24" 65 "LMB" 13 1.04
"NEL24" 65 "LMB" 13.4 1.13
"NEL24" 65 "LMB" 3.3 0.02
"NEL24" 65 "LMB" 3.3 0.02
"NEA27" 66 "LMB" 3.5 0.02
"NEA27" 66 "LMB" 3.5 0.02
"NEA27" 66 "LMB" 3.6 0.02
"NEA27" 66 "LMB" 3.7 0.02
"NEA27" 66 "LMB" 3.8 0.02
"NEA27" 66 "LMB" 4 0.02
"NEA27" 66 "LMB" 4 0.03
"NEA27" 66 "LMB" 4 0.03
"NEA27" 66 "LMB" 4.1 0.02
"NEA27" 66 "LMB" 4.3 0.04
"NEA27" 66 "LMB" 4.3 0.04
"NEA27" 66 "LMB" 4.3 0.04
"NEA27" 66 "LMB" 4.3 0.04
"NEA27" 66 "LMB" 4.5 0.02
"NEA27" 66 "LMB" 4.6 0.04
"NEA27" 66 "LMB" 4.6 0.05
"NEA27" 66 "LMB" 4.7 0.03
"NEA27" 66 "LMB" 4.7 0.04
"NEA27" 66 "LMB" 4.7 0.04
"NEA27" 66 "LMB" 4.7 0.05
"NEA27" 66 "LMB" 4.8 0.04
"NEA27" 66 "LMB" 4.8 0.04
"NEA27" 66 "LMB" 4.9 0.04
"NEA27" 66 "LMB" 5.1 0.07
"NEA27" 66 "LMB" 5.3 0.07
"NEA27" 66 "LMB" 5.4 0.07
"NEA27" 66 "LMB" 5.5 0.06
"NEA27" 66 "LMB" 5.5 0.06
"NEA27" 66 "LMB" 5.6 0.04
"NEA27" 66 "LMB" 5.7 0.04
"NEA27" 66 "LMB" 5.7 0.09
"NEA27" 66 "LMB" 5.8 0.08
"NEA27" 66 "LMB" 5.8 0.09
"NEA27" 66 "LMB" 6 0.08
"NEA27" 66 "LMB" 6.6 0.17
"NEA27" 66 "LMB" 6.8 0.13
"NEA27" 66 "LMB" 6.8 0.14
"NEA27" 66 "LMB" 7.6 0.24
"NEA27" 66 "LMB" 8.6 0.29
"NEA27" 66 "LMB" 8.8 0.29
"NEA27" 66 "LMB" 8.8 0.3
"NEA27" 66 "LMB" 8.9 0.3
"NEA27" 66 "LMB" 8.9 0.31
"NEA27" 66 "LMB" 8.9 0.32
"NEA27" 66 "LMB" 9.1 0.33
"NEA27" 66 "LMB" 9.2 0.34
"NEA27" 66 "LMB" 9.3 0.32
"NEA27" 66 "LMB" 9.3 0.35
"NEA27" 66 "LMB" 9.4 0.35
"NEA27" 66 "LMB" 9.4 0.36
"NEA27" 66 "LMB" 9.5 0.36
"NEA27" 66 "LMB" 9.5 0.38
"NEA27" 66 "LMB" 9.7 0.37
"NEA27" 66 "LMB" 9.8 0.39
"NEA27" 66 "LMB" 10.1 0.43
"NEA27" 66 "LMB" 10.3 0.51
"NEA27" 66 "LMB" 10.5 0.5
"NEA27" 66 "LMB" 10.7 0.43
"NEA27" 66 "LMB" 10.7 0.54
"NEA27" 66 "LMB" 10.7 0.54
"NEA27" 66 "LMB" 10.7 0.58
"NEA27" 66 "LMB" 10.8 0.5
"NEA27" 66 "LMB" 10.8 0.56
"NEA27" 66 "LMB" 10.9 0.62
"NEA27" 66 "LMB" 11 0.54
"NEA27" 66 "LMB" 11 0.54
"NEA27" 66 "LMB" 11 0.57
"NEA27" 66 "LMB" 11.1 0.54
"NEA27" 66 "LMB" 11.1 0.55
"NEA27" 66 "LMB" 11.1 0.58
"NEA27" 66 "LMB" 11.2 0.56
"NEA27" 66 "LMB" 11.3 0.53
"NEA27" 66 "LMB" 11.3 0.63
"NEA27" 66 "LMB" 11.3 0.63
"NEA27" 66 "LMB" 11.3 0.66
"NEA27" 66 "LMB" 11.3 0.68
"NEA27" 66 "LMB" 11.4 0.66
"NEA27" 66 "LMB" 11.4 0.67
"NEA27" 66 "LMB" 11.4 0.68
"NEA27" 66 "LMB" 11.5 0.63
"NEA27" 66 "LMB" 11.5 0.65
"NEA27" 66 "LMB" 11.5 0.66
"NEA27" 66 "LMB" 11.5 0.69
"NEA27" 66 "LMB" 11.6 0.67
"NEA27" 66 "LMB" 11.7 0.5
"NEA27" 66 "LMB" 11.7 0.79
"NEA27" 66 "LMB" 11.8 0.72
"NEA27" 66 "LMB" 11.8 0.74
"NEA27" 66 "LMB" 11.8 0.78
"NEA27" 66 "LMB" 11.9 0.67
"NEA27" 66 "LMB" 11.9 0.71
"NEA27" 66 "LMB" 12.1 0.73
"NEA27" 66 "LMB" 12.1 0.86
"NEA27" 66 "LMB" 12.2 0.74
"NEA27" 66 "LMB" 12.2 0.83
"NEA27" 66 "LMB" 12.2 0.83
"NEA27" 66 "LMB" 12.2 0.86
"NEA27" 66 "LMB" 12.3 0.76
"NEA27" 66 "LMB" 12.3 0.76
"NEA27" 66 "LMB" 12.3 0.76
"NEA27" 66 "LMB" 12.3 0.77
"NEA27" 66 "LMB" 12.4 0.81
"NEA27" 66 "LMB" 12.4 0.81
"NEA27" 66 "LMB" 12.4 0.82
"NEA27" 66 "LMB" 12.4 0.83
"NEA27" 66 "LMB" 12.4 0.92
"NEA27" 66 "LMB" 12.4 0.96
"NEA27" 66 "LMB" 12.6 0.82
"NEA27" 66 "LMB" 12.6 0.91
"NEA27" 66 "LMB" 12.6 0.94
"NEA27" 66 "LMB" 12.6 0.96
"NEA27" 66 "LMB" 12.7 0.8
"NEA27" 66 "LMB" 12.7 0.87
"NEA27" 66 "LMB" 12.8 0.91
"NEA27" 66 "LMB" 13.1 0.94
"NEA27" 66 "LMB" 13.1 0.99
"NEA27" 66 "LMB" 14.1 1
"NEA27" 66 "LMB" 14.4 1.39
"NEA27" 66 "LMB" 7.1 0.2
"NEA27" 66 "LMB" 7.7 0.26
"NTW13" 67 "LMB" 8.1 0.31
"NTW13" 67 "LMB" 14 1.78
"NTW13" 67 "LMB" 14.6 1.95
"NTW13" 67 "LMB" 14.6 2.03
"NTW13" 67 "LMB" 14.7 2.06
"NTW13" 67 "LMB" 15 2.31
"NTW13" 67 "LMB" 15.1 2.13
"NTW13" 67 "LMB" 15.1 2.28
"NTW13" 67 "LMB" 15.5 2.53
"NTW13" 67 "LMB" 8 0.21
"NTW13" 67 "LMB" 8.1 0.24
"OLD67" 68 "LMB" 8.2 0.26
"OLD67" 68 "LMB" 8.3 0.23
"OLD67" 68 "LMB" 8.4 0.25
"OLD67" 68 "LMB" 8.4 0.28
"OLD67" 68 "LMB" 8.4 0.29
"OLD67" 68 "LMB" 8.5 0.27
"OLD67" 68 "LMB" 8.5 0.28
"OLD67" 68 "LMB" 8.5 0.31
"OLD67" 68 "LMB" 8.7 0.28
"OLD67" 68 "LMB" 8.9 0.29
"OLD67" 68 "LMB" 8.9 0.34
"OLD67" 68 "LMB" 8.9 0.36
"OLD67" 68 "LMB" 9 0.34
"OLD67" 68 "LMB" 9 0.36
"OLD67" 68 "LMB" 9.1 0.36
"OLD67" 68 "LMB" 9.2 0.33
"OLD67" 68 "LMB" 9.3 0.36
"OLD67" 68 "LMB" 9.4 0.38
"OLD67" 68 "LMB" 10.5 0.51
"OLD67" 68 "LMB" 10.5 0.61
"OLD67" 68 "LMB" 10.6 0.51
"OLD67" 68 "LMB" 10.6 0.57
"OLD67" 68 "LMB" 10.7 0.53
"OLD67" 68 "LMB" 10.7 0.63
"OLD67" 68 "LMB" 10.8 0.55
"OLD67" 68 "LMB" 10.8 0.57
"OLD67" 68 "LMB" 10.9 0.57
"OLD67" 68 "LMB" 10.9 0.62
"OLD67" 68 "LMB" 11.1 0.61
"OLD67" 68 "LMB" 11.1 0.61
"OLD67" 68 "LMB" 11.1 0.66
